elapsed_s,gpu_util_pct,mem_util_pct,mem_used_mb,mem_total_mb
1014.659,100,72,18324,46068
1015.689,100,70,18326,46068
1016.737,0,0,18760,46068
1017.790,0,0,18760,46068
1018.840,40,5,19626,46068
1019.889,0,0,22652,46068
1020.925,1,0,22654,46068
1021.973,0,0,22656,46068
1023.004,0,0,22658,46068
1024.029,0,0,22660,46068
1025.054,1,0,22662,46068
1026.081,0,0,22664,46068
1027.108,0,0,22666,46068
1028.149,0,0,22668,46068
1029.178,0,0,22670,46068
1030.207,0,0,22672,46068
1031.256,0,0,22676,46068
1032.284,0,0,22678,46068
1033.314,0,0,22680,46068
1034.342,0,0,22682,46068
1035.368,0,0,22682,46068
1036.393,0,0,22682,46068
1037.416,0,0,22682,46068
1038.441,0,0,22682,46068
1039.469,0,0,22682,46068
1040.493,0,0,22682,46068
1041.518,0,0,22682,46068
1042.544,0,0,22682,46068
1043.569,0,0,22682,46068
1044.594,0,0,22682,46068
1045.619,0,0,22682,46068
1046.646,0,0,22682,46068
1047.670,0,0,22682,46068
1048.789,0,0,22682,46068
1049.814,0,0,22682,46068
1050.840,0,0,22682,46068
1051.864,0,0,22682,46068
1052.889,0,0,22682,46068
1053.913,0,0,22682,46068
1054.938,0,0,22682,46068
1055.963,0,0,22682,46068
1056.988,0,0,22682,46068
1058.014,0,0,22682,46068
1059.041,0,0,22682,46068
1060.069,0,0,22682,46068
1061.095,0,0,22682,46068
1062.121,0,0,22682,46068
1063.145,0,0,22682,46068
1064.169,0,0,22682,46068
1065.193,0,0,22682,46068
1066.218,0,0,22682,46068
1067.242,0,0,22682,46068
1068.268,0,0,22682,46068
1069.292,0,0,22682,46068
1070.320,0,0,22682,46068
1071.345,0,0,22682,46068
1072.369,0,0,22682,46068
1073.394,0,0,22682,46068
1074.420,0,0,22682,46068
1075.447,0,0,22682,46068
1076.473,0,0,22682,46068
1077.499,0,0,22682,46068
1078.524,0,0,22682,46068
1079.619,0,0,22682,46068
1080.644,0,0,22682,46068
1081.668,0,0,22682,46068
1082.694,0,0,22682,46068
1083.721,0,0,22682,46068
1084.747,0,0,22682,46068
1085.772,0,0,22682,46068
1086.799,0,0,22682,46068
1087.825,0,0,22682,46068
1088.850,0,0,22682,46068
1089.878,0,0,22682,46068
1090.906,0,0,22682,46068
1091.933,0,0,22682,46068
1092.958,0,0,22682,46068
1093.983,0,0,22682,46068
1095.010,0,0,22682,46068
1096.036,0,0,22682,46068
1097.062,0,0,22682,46068
1098.086,0,0,22682,46068
1099.111,0,0,22682,46068
1100.135,0,0,22682,46068
1101.160,0,0,22682,46068
1102.186,0,0,22682,46068
1103.211,0,0,22682,46068
1104.235,0,0,22682,46068
1105.259,0,0,22682,46068
1106.287,0,0,22682,46068
1107.311,0,0,22682,46068
1108.340,0,0,22682,46068
1109.367,0,0,22682,46068
1110.392,0,0,22682,46068
1111.417,0,0,22682,46068
1112.444,0,0,22682,46068
1113.469,0,0,22682,46068
1114.496,0,0,22682,46068
1115.522,0,0,22682,46068
1116.549,0,0,22682,46068
1117.576,0,0,22682,46068
1118.606,0,0,22682,46068
1119.634,0,0,22682,46068
1120.659,0,0,22682,46068
1121.685,0,0,22682,46068
1122.711,0,0,22682,46068
1123.736,0,0,22682,46068
1124.762,0,0,22682,46068
1125.786,0,0,22682,46068
1126.814,0,0,22682,46068
1127.840,0,0,22682,46068
1128.865,0,0,22682,46068
1129.891,0,0,22682,46068
1130.918,0,0,22682,46068
1131.943,0,0,22682,46068
1132.968,0,0,22682,46068
1133.996,0,0,22682,46068
1135.022,0,0,22682,46068
1136.048,0,0,22682,46068
1137.074,0,0,22682,46068
1138.100,0,0,22682,46068
1139.125,0,0,22682,46068
1140.152,0,0,22682,46068
1141.177,0,0,22682,46068
1142.202,0,0,22682,46068
1143.227,0,0,22682,46068
1144.253,0,0,22682,46068
1145.277,0,0,22682,46068
1146.302,0,0,22682,46068
1147.327,0,0,22682,46068
1148.352,0,0,22682,46068
1149.377,0,0,22682,46068
1150.405,0,0,22682,46068
1151.431,0,0,22682,46068
1152.456,0,0,22682,46068
1153.480,0,0,22682,46068
1154.504,0,0,22682,46068
1155.529,0,0,22682,46068
1156.551,0,0,22682,46068
1157.576,0,0,22682,46068
1158.600,0,0,22682,46068
1159.625,0,0,22682,46068
1160.650,0,0,22682,46068
1161.675,0,0,22682,46068
1162.700,0,0,22682,46068
1163.724,0,0,22682,46068
1164.749,0,0,22682,46068
1165.776,0,0,22682,46068
1166.801,0,0,22682,46068
1167.826,0,0,22682,46068
1168.851,0,0,22682,46068
1169.875,0,0,22682,46068
1170.900,0,0,22682,46068
1171.925,0,0,22682,46068
1172.951,0,0,22682,46068
1173.978,0,0,22682,46068
1175.004,0,0,22682,46068
1176.028,0,0,22682,46068
1177.054,0,0,22682,46068
1178.079,0,0,22682,46068
1179.105,0,0,22682,46068
1180.131,0,0,22682,46068
1181.159,0,0,22682,46068
1182.187,0,0,22682,46068
1183.214,0,0,22682,46068
1184.242,0,0,22682,46068
1185.267,1,0,22682,46068
1186.293,0,0,22682,46068
1187.320,0,0,22682,46068
1188.345,0,0,22682,46068
1189.372,0,0,22682,46068
1190.397,0,0,22682,46068
1191.421,0,0,22682,46068
1192.446,0,0,22682,46068
1193.471,0,0,22682,46068
1194.498,0,0,22682,46068
1195.525,0,0,22682,46068
1196.551,0,0,22682,46068
1197.578,0,0,22682,46068
1198.604,0,0,22682,46068
1199.629,0,0,22682,46068
1200.662,0,0,22682,46068
1201.689,0,0,22682,46068
1202.715,0,0,22682,46068
1203.742,0,0,22682,46068
1204.771,0,0,22682,46068
1205.798,0,0,22682,46068
1206.825,0,0,22682,46068
1207.850,0,0,22682,46068
1208.874,0,0,22682,46068
1209.899,0,0,22682,46068
1210.929,0,0,22682,46068
1211.958,0,0,22682,46068
1212.986,0,0,22682,46068
1214.014,0,0,22682,46068
1215.041,0,0,22682,46068
1216.068,0,0,22682,46068
1217.094,0,0,22682,46068
1218.121,0,0,22682,46068
1219.146,0,0,22682,46068
1220.172,0,0,22682,46068
1221.198,0,0,22682,46068
1222.223,0,0,22682,46068
1223.249,0,0,22682,46068
1224.273,0,0,22682,46068
1225.300,0,0,22682,46068
1226.327,0,0,22682,46068
1227.357,0,0,22682,46068
1228.382,0,0,22682,46068
1229.408,0,0,22682,46068
1230.435,0,0,22682,46068
1231.460,0,0,22682,46068
1232.485,0,0,22682,46068
1233.511,0,0,22682,46068
1234.537,0,0,22682,46068
1235.562,0,0,22682,46068
1236.591,0,0,22682,46068
1237.618,0,0,22682,46068
1238.645,0,0,22682,46068
1239.670,0,0,22682,46068
1240.698,0,0,22682,46068
1241.724,0,0,22682,46068
1242.753,0,0,22682,46068
1243.780,0,0,22682,46068
1244.805,0,0,22682,46068
1245.831,0,0,22682,46068
1246.858,0,0,22682,46068
1247.884,0,0,22682,46068
1248.911,0,0,22682,46068
1249.937,0,0,22682,46068
1250.965,0,0,22682,46068
1251.992,0,0,22682,46068
1253.020,0,0,22682,46068
1254.045,0,0,22682,46068
1255.070,80,48,43746,46068
1256.096,0,0,43746,46068
1257.277,0,0,43746,46068
1258.303,0,0,43746,46068
1259.328,0,0,43746,46068
1260.354,0,0,43746,46068
1261.386,0,0,43746,46068
1262.413,0,0,43746,46068
1263.439,0,0,43746,46068
1264.467,0,0,43746,46068
1265.493,0,0,43746,46068
1266.517,0,0,43746,46068
1267.543,0,0,43746,46068
1268.569,0,0,43746,46068
1269.594,0,0,43746,46068
1270.618,0,0,43746,46068
1271.647,0,0,43746,46068
1272.674,0,0,43746,46068
1273.701,0,0,43746,46068
1274.726,0,0,43746,46068
1275.752,0,0,43746,46068
1276.777,0,0,43746,46068
1277.802,0,0,43746,46068
1278.827,0,0,43746,46068
1279.852,0,0,43746,46068
1280.877,0,0,43746,46068
1281.904,0,0,43746,46068
1282.928,0,0,43746,46068
1283.955,0,0,43746,46068
1284.982,0,0,43746,46068
1286.008,0,0,43746,46068
1287.033,0,0,43746,46068
1288.058,0,0,43746,46068
1289.083,0,0,43746,46068
1290.108,0,0,43746,46068
1291.133,0,0,43746,46068
1292.159,0,0,43746,46068
1293.183,0,0,43746,46068
1294.211,0,0,43746,46068
1295.236,0,0,43746,46068
1296.262,0,0,43746,46068
1297.287,0,0,43746,46068
1298.312,0,0,43746,46068
1299.339,0,0,43358,46068
1300.364,0,0,43358,46068
1301.390,0,0,43321,46068
1303.796,0,0,0,46068
1304.820,0,0,0,46068
1305.846,0,0,0,46068
1306.870,0,0,0,46068
1307.895,0,0,0,46068
1308.920,0,0,0,46068
1309.944,0,0,0,46068
1310.968,0,0,0,46068
1312.021,0,0,1,46068
1313.045,0,0,3,46068
1314.071,0,0,3,46068
1315.096,0,0,3,46068
1316.121,0,0,3,46068
1317.272,0,0,434,46068
1318.298,0,0,434,46068
1319.326,0,0,1178,46068
1320.350,10,0,1232,46068
1321.377,0,0,2960,46068
1322.402,0,0,5120,46068
1323.427,0,0,5120,46068
1324.452,0,0,5120,46068
1325.478,0,0,5120,46068
1326.502,0,0,1472,46068
1327.527,0,0,1472,46068
1328.554,0,0,1472,46068
1329.581,0,0,1472,46068
1330.606,0,0,1472,46068
1331.634,100,74,18314,46068
1332.663,100,52,18320,46068
1333.689,100,53,18322,46068
1334.716,0,0,18322,46068
1335.740,0,0,18322,46068
1336.764,0,0,18322,46068
1337.788,0,0,18322,46068
1338.812,0,0,18322,46068
1339.836,0,0,18322,46068
1340.861,0,0,18322,46068
1341.885,0,0,18322,46068
1342.908,0,0,18322,46068
1343.933,0,0,18322,46068
1344.958,0,0,18322,46068
1345.982,0,0,18322,46068
1347.007,0,0,18322,46068
1348.031,0,0,18322,46068
1349.055,0,0,18322,46068
1350.080,0,0,18322,46068
1351.102,0,0,18322,46068
1352.127,0,0,18322,46068
1353.151,0,0,18322,46068
1354.175,0,0,18322,46068
1355.199,0,0,18322,46068
1356.224,0,0,18322,46068
1357.249,0,0,18322,46068
1358.273,0,0,18322,46068
1359.297,0,0,18322,46068
1360.322,0,0,18322,46068
1361.346,0,0,18322,46068
1362.370,0,0,18322,46068
1363.396,0,0,18322,46068
1364.421,0,0,18322,46068
1365.445,0,0,18322,46068
1366.470,0,0,18322,46068
1367.494,0,0,18322,46068
1368.520,0,0,18322,46068
1369.545,0,0,18322,46068
1370.569,0,0,18322,46068
1371.594,0,0,18322,46068
1372.619,0,0,18322,46068
1373.644,0,0,18322,46068
1374.671,43,11,18324,46068
1375.696,100,74,18324,46068
1376.723,100,66,18324,46068
1377.756,100,74,18324,46068
1378.797,100,76,18324,46068
1379.826,100,74,18324,46068
1380.854,0,0,18760,46068
1381.901,0,0,18760,46068
1382.953,1,0,18762,46068
1384.000,0,0,18764,46068
1385.027,0,0,19198,46068
1386.053,0,0,22656,46068
1387.082,0,0,22658,46068
1388.107,0,0,22660,46068
1389.133,0,0,22662,46068
1390.157,0,0,22664,46068
1391.183,0,0,22668,46068
1392.208,1,0,22670,46068
1393.237,0,0,22672,46068
1394.265,0,0,22674,46068
1395.294,0,0,22676,46068
1396.322,1,0,22678,46068
1397.351,1,0,22680,46068
1398.376,0,0,22682,46068
1399.401,0,0,22682,46068
1400.427,0,0,22682,46068
1401.452,0,0,22682,46068
1402.477,0,0,22682,46068
1403.501,0,0,22682,46068
1404.528,0,0,22682,46068
1405.553,0,0,22682,46068
1406.579,0,0,22682,46068
1407.604,0,0,22682,46068
1408.629,0,0,22682,46068
1409.656,0,0,22682,46068
1410.681,0,0,22682,46068
1411.706,0,0,22682,46068
1412.731,0,0,22682,46068
1413.756,0,0,22682,46068
1414.783,0,0,22682,46068
1415.808,0,0,22682,46068
1416.832,0,0,22682,46068
1417.856,0,0,22682,46068
1418.880,0,0,22682,46068
1419.906,0,0,22682,46068
1420.931,0,0,22682,46068
1421.957,0,0,22682,46068
1422.981,0,0,22682,46068
1424.007,0,0,22682,46068
1425.033,0,0,22682,46068
1426.059,0,0,22682,46068
1427.084,0,0,22682,46068
1428.109,0,0,22682,46068
1429.133,0,0,22682,46068
1430.164,0,0,22682,46068
1431.190,0,0,22682,46068
1432.216,0,0,22682,46068
1433.242,0,0,22682,46068
1434.268,0,0,22682,46068
1435.294,0,0,22682,46068
1436.319,0,0,22682,46068
1437.346,0,0,22682,46068
1438.375,0,0,22682,46068
1439.400,0,0,22682,46068
1440.426,0,0,22682,46068
1441.450,0,0,22682,46068
1442.477,0,0,22682,46068
1443.504,0,0,22682,46068
1444.531,0,0,22682,46068
1445.557,0,0,22682,46068
1446.582,0,0,22682,46068
1447.610,0,0,22682,46068
1448.637,0,0,22682,46068
1449.662,0,0,22682,46068
1450.688,0,0,22682,46068
1451.713,0,0,22682,46068
1452.739,0,0,22682,46068
1453.765,0,0,22682,46068
1454.792,0,0,22682,46068
1455.819,0,0,22682,46068
1456.844,0,0,22682,46068
1457.870,0,0,22682,46068
1458.897,0,0,22682,46068
1459.924,0,0,22682,46068
1460.951,0,0,22682,46068
1461.978,0,0,22682,46068
1463.005,0,0,22682,46068
1464.028,0,0,22682,46068
1465.055,0,0,22682,46068
1466.079,0,0,22682,46068
1467.280,0,0,22682,46068
1468.307,0,0,22682,46068
1469.334,0,0,22682,46068
1470.361,0,0,22682,46068
1471.387,0,0,22682,46068
1472.415,0,0,22682,46068
1473.441,0,0,22682,46068
1474.466,0,0,22682,46068
1475.493,0,0,22682,46068
1476.519,0,0,22682,46068
1477.545,0,0,22682,46068
1478.573,0,0,22682,46068
1479.599,0,0,22682,46068
1480.627,0,0,22682,46068
1481.654,0,0,22682,46068
1482.680,0,0,22682,46068
1483.707,0,0,22682,46068
1484.733,0,0,22682,46068
1485.759,0,0,22682,46068
1486.785,0,0,22682,46068
1487.811,0,0,22682,46068
1488.841,0,0,22682,46068
1489.867,0,0,22682,46068
1490.893,0,0,22682,46068
1491.918,0,0,22682,46068
1492.944,0,0,22682,46068
1493.972,0,0,22682,46068
1494.997,0,0,22682,46068
1496.023,0,0,22682,46068
1497.047,0,0,22682,46068
1498.073,0,0,22682,46068
1499.100,0,0,22682,46068
1500.126,0,0,22682,46068
1501.152,0,0,22682,46068
1502.177,0,0,22682,46068
1503.201,0,0,22682,46068
1504.229,0,0,22682,46068
1505.254,0,0,22682,46068
1506.278,0,0,22682,46068
1507.303,0,0,22682,46068
1508.328,0,0,22682,46068
1509.352,0,0,22682,46068
1510.376,0,0,22682,46068
1511.401,0,0,22682,46068
1512.426,0,0,22682,46068
1513.451,0,0,22682,46068
1514.481,0,0,22682,46068
1515.507,0,0,22682,46068
1516.533,0,0,22682,46068
1517.557,0,0,22682,46068
1518.582,0,0,22682,46068
1519.607,0,0,22682,46068
1520.634,0,0,22682,46068
1521.658,0,0,22682,46068
1522.683,0,0,22682,46068
1523.709,0,0,22682,46068
1524.735,0,0,22682,46068
1525.761,0,0,22682,46068
1526.788,0,0,22682,46068
1527.814,0,0,22682,46068
1528.840,0,0,22682,46068
1529.867,0,0,22682,46068
1530.892,0,0,22682,46068
1531.918,0,0,22682,46068
1532.944,0,0,22682,46068
1533.970,0,0,22682,46068
1534.997,0,0,22682,46068
1536.024,0,0,22682,46068
1537.049,0,0,22682,46068
1538.075,0,0,22682,46068
1539.100,0,0,22682,46068
1540.127,0,0,22682,46068
1541.154,0,0,22682,46068
1542.180,0,0,22682,46068
1543.205,0,0,22682,46068
1544.232,0,0,22682,46068
1545.257,0,0,22682,46068
1546.284,0,0,22682,46068
1547.310,0,0,22682,46068
1548.337,0,0,22682,46068
1549.363,0,0,22682,46068
1550.390,0,0,22682,46068
1551.416,1,0,22682,46068
1552.442,0,0,22682,46068
1553.467,0,0,22682,46068
1554.496,0,0,22682,46068
1555.521,0,0,22682,46068
1556.546,0,0,22682,46068
1557.569,0,0,22682,46068
1558.594,0,0,22682,46068
1559.622,0,0,22682,46068
1560.648,0,0,22682,46068
1561.674,0,0,22682,46068
1562.699,0,0,22682,46068
1563.725,0,0,22682,46068
1564.751,0,0,22682,46068
1565.775,0,0,22682,46068
1566.803,0,0,22682,46068
1567.827,0,0,22682,46068
1568.852,0,0,22682,46068
1569.879,0,0,22682,46068
1570.905,0,0,22682,46068
1571.929,0,0,22682,46068
1572.953,0,0,22682,46068
1573.979,0,0,22682,46068
1575.008,0,0,22682,46068
1576.034,0,0,22682,46068
1577.061,0,0,22682,46068
1578.089,0,0,22682,46068
1579.115,0,0,22682,46068
1580.142,0,0,22682,46068
1581.168,0,0,22682,46068
1582.193,0,0,22682,46068
1583.218,0,0,22682,46068
1584.245,0,0,22682,46068
1585.271,0,0,22682,46068
1586.297,0,0,22682,46068
1587.322,0,0,22682,46068
1588.347,0,0,22682,46068
1589.372,0,0,22682,46068
1590.397,0,0,22682,46068
1591.423,0,0,22682,46068
1592.450,0,0,22682,46068
1593.475,0,0,22682,46068
1594.501,0,0,22682,46068
1595.527,0,0,22682,46068
1596.554,0,0,22682,46068
1597.581,0,0,22682,46068
1598.609,0,0,22682,46068
1599.635,0,0,22682,46068
1600.659,0,0,22682,46068
1601.684,0,0,22682,46068
1602.710,0,0,22682,46068
1603.737,0,0,22682,46068
1604.762,0,0,22682,46068
1605.788,0,0,22682,46068
1606.815,0,0,22682,46068
1607.840,0,0,22682,46068
1608.864,0,0,22682,46068
1609.890,0,0,22682,46068
1610.915,0,0,22682,46068
1611.940,0,0,22682,46068
1612.965,0,0,22682,46068
1613.991,0,0,22682,46068
1615.017,0,0,22682,46068
1616.042,0,0,22682,46068
1617.067,0,0,22682,46068
1618.092,0,0,22682,46068
1619.117,0,0,22682,46068
1620.142,0,0,22682,46068
1621.169,0,0,22682,46068
1622.196,99,69,43746,46068
1623.221,0,0,43746,46068
1624.247,0,0,43746,46068
1625.283,0,0,43746,46068
1626.310,0,0,43746,46068
1627.335,0,0,43746,46068
1628.361,0,0,43746,46068
1629.387,0,0,43746,46068
1630.414,0,0,43746,46068
1631.440,0,0,43746,46068
1632.465,0,0,43746,46068
1633.490,0,0,43746,46068
1634.515,0,0,43746,46068
1635.543,0,0,43746,46068
1636.569,0,0,43746,46068
1637.594,0,0,43746,46068
1638.619,0,0,43746,46068
1639.643,0,0,43746,46068
1640.668,0,0,43746,46068
1641.692,0,0,43746,46068
1642.716,0,0,43746,46068
1643.742,0,0,43746,46068
1644.767,0,0,43746,46068
1645.792,0,0,43746,46068
1646.816,0,0,43746,46068
1648.003,0,0,43746,46068
1649.027,0,0,43746,46068
1650.052,0,0,43746,46068
1651.077,0,0,43746,46068
1652.105,0,0,43746,46068
1653.130,0,0,43746,46068
1654.154,0,0,43746,46068
1655.177,0,0,43746,46068
1656.201,0,0,43746,46068
1657.225,0,0,43746,46068
1658.253,0,0,43746,46068
1659.278,0,0,43746,46068
1660.303,0,0,43746,46068
1661.326,0,0,43746,46068
1662.354,0,0,43746,46068
1663.379,0,0,43746,46068
1664.404,0,0,43746,46068
1665.429,0,0,43746,46068
1666.456,0,0,43746,46068
1667.480,0,0,43358,46068
1668.512,0,0,43321,46068
1669.536,0,0,43321,46068
1671.318,0,0,0,46068
